setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_alert,pdh_status_at_alert,pdl_status_at_alert,pwh_status_at_alert,pwl_status_at_alert,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows
A7520,EURJPY,2025-04-08T14:00:00+00:00,2025-04-08T14:00:00+00:00,2025-04-09T00:00:00+00:00,NY,bullish,BOS BOS,proximal,160.826,159.881,159.861,161.402,,0.61,,161.402,0.61,wick,,,sl,159.861,-1.0,-1.0,-1.0,-250.0,True,,0.001,-0.989,-1000.0,True,True,0.494,0.856,17.0,True,2.08,10,-1,-1,29.0,26.0,29,discount,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-04-07T09:00:00+00:00,BOS,BOS,0,holding,False,none,False,2,0.71,1.51,1.51,solid,1.994,,2.609,0.463857,0.688,0,51.666,False,,,,,False,14,bullish,counter_trend,True,False,True,bearish,162.378,58.9,False,False,False,INSIDE,intact,intact,intact,swept,3.346,5.672,PD,PD,True,39.0,PW,,,,,,,,53.0,low,0,0,2025-04-08T13:00:00+00:00,1,2025-04-07T12:00:00+00:00,LONG,,aligned,21.8,False,1,no_fvg,London,NY,False,True,Fill only,,,0.3509,164.181,159.012,discount,both_discount,-1.395,0.446,0.081,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7521,EURJPY,2025-04-08T16:00:00+00:00,2025-04-08T18:00:00+00:00,2025-04-08T19:00:00+00:00,NY,bearish,Confirmation BOS,proximal,160.529,161.209,161.229,160.103,159.745,0.63,1.15,160.103,0.63,wick,159.745,wick,tp1,160.103,0.609,0.63,1.15,152.25,True,,0.609,-0.0,1.0,,,,,,,1.452,1,1,6,5.0,3.0,3,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-08T13:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.05,0.66,0.66,marginal,1.369,,2.06,0.481929,0.588,0,51.08,False,,,,,False,16,bearish,with_trend,True,False,False,,160.238,24.3,False,False,False,INSIDE,intact,intact,intact,swept,3.837,4.843,PD,PD,False,41.0,PW,,,,,,,,55.0,low,0,0,2025-04-08T15:00:00+00:00,1,2025-04-08T15:00:00+00:00,SHORT,,aligned,58.1,False,1,no_fvg,NY,NY,True,False,OB only,,,0.2935,164.181,159.012,discount,mixed,-0.84,0.602,0.167,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7522,EURJPY,2025-04-09T18:00:00+00:00,2025-04-11T07:00:00+00:00,2025-04-11T08:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,162.687,162.923,162.943,161.497,,5.04,,161.107,6.69,zone,,,sl,162.943,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.298,0.513,3.0,True,0.374,1,-1,-1,204.0,154.0,119,premium,1.0,True,4.5,4.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2025-04-02T19:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.2,1.21,0.81,marginal,0.315,,0.569,0.684857,0.231,0,59.202,False,,,,,False,18,bearish,counter_trend,True,False,True,bullish,158.195,136.0,False,False,False,EXPANSION_DOWN,intact,broken,intact,swept,2.181,0.698,PW,PD,True,7.0,PD,,,,,,,,81.0,low,0,0,2025-04-09T17:00:00+00:00,2,2025-04-02T21:00:00+00:00,SHORT,,aligned,92.1,False,0,stale,NY,London,False,True,Fill only,,,0.711,164.181,159.012,premium,both_premium,0.031,0.586,0.196,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7523,EURJPY,2025-04-10T18:00:00+00:00,2025-04-10T19:00:00+00:00,2025-04-11T00:00:00+00:00,NY,bullish,Confirmation BOS,proximal,161.949,161.338,161.31799999999998,162.378,,0.7,,162.378,0.7,wick,,,sl,161.31799999999998,-1.0,-1.0,-1.0,-250.0,True,,0.254,-0.715,-3.937,True,True,0.048,0.0,1.0,True,1.261,5,-1,-1,4.0,2.0,3,premium,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",True,h1_only,2025-04-10T15:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.13,0.87,0.87,marginal,1.181,,3.713,0.500429,0.475,0,63.237,False,,,,,False,18,bullish,with_trend,False,False,False,,162.309,18.3,False,True,False,INSIDE,intact,intact,intact,swept,0.506,4.966,PD,PD,True,91.0,PW,,,2.174,2.0,False,0.913,True,105.0,low,0,2,2025-04-10T17:00:00+00:00,1,2025-04-10T17:00:00+00:00,LONG,,counter,87.3,False,1,no_fvg,NY,NY,True,False,OB only,,,0.5682,164.181,159.012,premium,both_premium,-1.227,0.466,0.352,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7524,EURJPY,2025-04-11T12:00:00+00:00,2025-04-11T12:00:00+00:00,2025-04-11T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,162.088,163.167,163.187,161.497,,0.55,,161.107,0.91,zone,,,friday_flat,162.656,-0.517,-1.0,-1.0,-129.25,True,,0.0,-0.776,,,,,,,,1.731,6,-1,-1,4.0,1.0,4,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-11T08:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.25,1.32,0.88,marginal,1.668,,0.718,0.634786,0.381,0,59.099,False,,,,,False,12,bullish,ambiguous,False,False,True,bearish,161.496,88.8,False,False,False,SWEPT_HIGH,swept,intact,intact,swept,3.297,1.933,PW,PD,True,2.0,PD,,,1.933,2.0,True,,,2.0,high,0,2,2025-04-11T11:00:00+00:00,1,2025-04-11T11:00:00+00:00,SHORT,,aligned,71.1,False,0,no_fvg,London,NY,True,True,Both,,,0.5951,164.181,159.012,premium,both_premium,-1.878,0.542,0.244,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7525,EURJPY,2025-04-14T16:00:00+00:00,2025-04-15T07:00:00+00:00,2025-04-15T08:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,162.657,162.984,163.00400000000002,162.39,,0.82,,162.39,0.82,wick,,,tp1,162.39,0.769,0.82,1.037,192.25,True,,0.769,-0.0,1.0,,,,,,,0.936,1,1,-1,17.0,16.0,2,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-14T14:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.06,1.39,0.93,marginal,0.828,,0.971,0.370857,0.547,0,64.377,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,162.354,76.5,False,False,False,SWEPT_HIGH,swept,intact,swept,intact,,3.675,,PD,True,4.0,PD,,,8.61,2.0,True,,,151.0,low,0,1,2025-04-14T15:00:00+00:00,1,2025-04-14T15:00:00+00:00,SHORT,,counter,47.2,False,0,no_fvg,NY,London,True,True,Both,,,0.9011,163.147,158.195,premium,mixed,0.019,0.182,0.382,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7526,EURJPY,2025-04-15T07:00:00+00:00,2025-04-15T14:00:00+00:00,2025-04-16T08:00:00+00:00,London,bullish,Confirmation BOS,proximal,161.522,161.078,161.058,162.002,162.202,1.08,1.53,162.002,1.08,wick,162.202,wick,tp1,162.002,1.034,1.08,1.53,258.5,True,,1.034,-0.677,1.0,,,,,,,1.686,18,18,18,121.0,69.0,66,discount,0.0,,6.0,4.0,1.0,0.0,0.0,1.0,"structure,sweep",False,h1_only,2025-04-10T13:00:00+00:00,BOS,Confirm,0,holding,False,full,True,2,0.22,1.52,1.52,solid,1.541,,6.751,0.275214,0.665,1,70.069,False,,,,,False,7,bullish,counter_trend,True,False,True,bearish,163.294,60.1,False,False,False,INSIDE,intact,intact,swept,intact,2.002,12.089,PD,PW,True,19.0,PW,4.022,2.0,7.478,2.0,True,5.792,False,0.0,low,1,1,2025-04-15T06:00:00+00:00,1,2025-04-10T17:00:00+00:00,LONG,,aligned,-45.1,False,1,stale,NY,NY,True,True,Both,,,0.6718,163.147,158.195,premium,mixed,0.56,0.423,0.618,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7527,EURJPY,2025-04-16T05:00:00+00:00,2025-04-16T05:00:00+00:00,2025-04-16T05:00:00+00:00,Asia,bullish,BOS BOS,proximal,161.7,161.403,161.38299999999998,162.002,162.202,1.02,1.69,162.002,1.02,wick,162.202,wick,sl,161.38299999999998,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.066,0.667,3.0,True,1.4,0,-1,-1,3.0,1.0,3,discount,0.0,,5.7,3.0,1.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-04-16T02:00:00+00:00,BOS,BOS,0,holding,False,none,True,0,0.39,0.7,0.7,marginal,1.223,,2.459,0.2265,0.202,1,54.023,False,,,,,False,5,bullish,with_trend,True,False,False,,161.735,,False,False,False,SWEPT_LOW,intact,swept,swept,intact,4.87,15.475,PD,PW,True,6.0,PD,,,9.872,2.0,False,8.472,False,20.0,high,0,1,2025-04-16T04:00:00+00:00,1,2025-04-16T04:00:00+00:00,LONG,,aligned,23.6,False,1,no_fvg,Asia,Asia,False,False,Neither,,,0.7078,163.147,158.195,premium,mixed,-0.446,0.23,0.654,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7528,EURJPY,2025-04-16T06:00:00+00:00,2025-04-17T07:00:00+00:00,2025-04-17T08:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,162.36,162.555,162.57500000000002,162.198,,0.83,,162.198,0.83,wick,,,sl,162.57500000000002,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.23,0.004,2.0,True,0.949,1,-1,-1,51.0,47.0,26,premium,0.0,False,5.0,3.0,0.0,1.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-04-15T04:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.18,2.55,1.7,solid,0.773,0.724,1.307,0.2265,0.274,2,60.287,False,,,,,False,6,bullish,ambiguous,False,False,True,bearish,161.208,89.6,False,False,False,SWEPT_LOW,intact,swept,swept,intact,1.956,18.389,PD,PW,False,7.0,PD,,,12.786,2.0,True,,,21.0,high,0,1,2025-04-16T05:00:00+00:00,1,2025-04-15T08:00:00+00:00,SHORT,,aligned,55.2,False,0,fresh,Asia,London,False,True,Fill only,,,0.8411,163.147,158.195,premium,both_premium,0.278,0.407,0.096,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7529,EURJPY,2025-04-16T09:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,162.657,162.984,163.00400000000002,162.39,,0.82,,162.39,0.82,wick,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.936,0,-1,-1,,,43,discount,1.0,True,5.5,4.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2025-04-14T14:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,1,0.06,1.39,0.93,marginal,0.828,,0.971,0.370857,0.547,0,50.157,False,,,,,False,9,bullish,counter_trend,False,False,False,,161.208,94.0,False,False,False,SWEPT_LOW,intact,swept,swept,intact,0.394,12.032,PD,PW,False,10.0,PD,,,8.61,2.0,True,,,24.0,high,0,1,2025-04-16T08:00:00+00:00,2,2025-04-14T15:00:00+00:00,SHORT,,counter,47.2,False,0,stale,NY,London,True,False,never_filled,,,0.9011,163.147,158.195,premium,mixed,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7530,EURJPY,2025-04-17T09:00:00+00:00,2025-04-17T10:00:00+00:00,2025-04-17T11:00:00+00:00,London,bullish,BOS BOS,proximal,162.059,161.87,161.85,162.202,,0.76,,162.202,0.76,wick,,,sl,161.85,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,True,True,0.059,2.04,37.0,True,0.69,1,-1,-1,5.0,3.0,4,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2025-04-17T05:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,0.88,1.44,1.44,marginal,0.558,0.35,2.191,0.303,0.367,0,44.363,False,,,,,False,9,bullish,with_trend,False,False,False,,162.627,54.7,False,True,False,EXPANSION_UP,broken,intact,swept,intact,,2.809,,PD,False,69.0,PW,,,8.564,2.0,False,7.875,False,48.0,high,0,1,2025-04-17T08:00:00+00:00,1,2025-04-17T07:00:00+00:00,LONG,,counter,60.0,False,1,fresh,Asia,London,False,False,Neither,,,0.7803,163.147,158.195,premium,both_premium,-0.759,0.483,0.34,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7531,EURJPY,2025-04-17T13:00:00+00:00,2025-04-18T00:00:00+00:00,2025-04-18T07:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,162.022,162.575,162.595,161.707,161.589,0.57,0.78,161.707,0.57,wick,161.589,wick,tp1,161.707,0.55,0.57,0.0,137.5,True,,0.55,-0.0,1.0,,,,,,,1.766,7,7,-1,17.0,12.0,6,premium,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2025-04-17T07:00:00+00:00,CHoCH,CHoCH,0,holding,True,partial,False,0,0.93,0.94,0.63,marginal,1.643,0.737,0.521,0.3245,0.811,1,51.578,False,,,,,False,13,bullish,ambiguous,False,False,True,bearish,161.441,94.0,False,False,False,EXPANSION_UP,broken,intact,swept,intact,,2.508,,PD,True,73.0,PW,,,7.883,2.0,True,,,52.0,high,0,1,2025-04-17T12:00:00+00:00,1,2025-04-17T12:00:00+00:00,SHORT,,aligned,57.4,False,0,fresh,London,Asia,True,False,OB only,,,0.7728,163.147,158.195,premium,both_premium,0.296,0.343,0.128,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7532,EURJPY,2025-04-18T13:00:00+00:00,2025-04-18T13:00:00+00:00,2025-04-18T14:00:00+00:00,NY,bullish,BOS BOS,proximal,161.911,161.787,161.767,162.014,,0.83,,162.014,0.83,wick,,,tp1,162.014,0.715,0.83,0.0,178.75,True,,0.715,-0.0,1.0,,,,,,,0.776,1,1,-1,4.0,1.0,4,discount,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-18T09:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.1,0.11,0.11,marginal,0.56,,0.339,0.185643,0.298,0,70.451,False,,,,,False,13,bullish,with_trend,True,False,False,,162.073,88.5,False,False,False,INSIDE,intact,intact,swept,intact,3.857,3.658,PD,PD,False,97.0,PW,,,1.46,2.0,False,0.684,True,,,0,2,2025-04-18T12:00:00+00:00,1,2025-04-18T12:00:00+00:00,LONG,,aligned,48.7,False,1,no_fvg,London,NY,False,True,Fill only,,,0.7504,163.147,158.195,premium,mixed,-0.679,0.356,0.799,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7533,EURJPY,2025-04-22T04:00:00+00:00,2025-04-22T19:00:00+00:00,2025-04-22T20:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,161.768,162.001,162.02100000000002,161.635,,0.57,,161.635,0.57,wick,,,tp1,161.635,0.526,0.57,0.0,131.5,True,,0.526,-0.0,1.0,,,,,,,1.039,1,1,-1,18.0,16.0,3,discount,0.0,False,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-04-22T01:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,True,0,0.24,0.88,0.59,marginal,0.875,,1.561,0.2435,0.376,0,47.457,False,,,,,False,4,bullish,ambiguous,False,False,True,bearish,161.623,27.4,False,False,False,INSIDE,intact,intact,intact,intact,3.729,1.589,PD,PD,True,,,,,9.462,2.0,True,,,0.0,low,0,1,2025-04-22T03:00:00+00:00,1,2025-04-22T03:00:00+00:00,SHORT,,counter,29.9,False,0,no_fvg,Asia,NY,False,False,Neither,,,0.2685,163.294,161.208,discount,both_discount,0.71,0.226,0.95,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7534,EURJPY,2025-04-22T12:00:00+00:00,,,NY,bullish,Confirmation BOS,proximal,160.416,160.054,160.034,161.378,,2.66,,161.641,3.38,zone,,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.252,0,-1,-1,,,230,discount,0.0,,6.7,4.0,1.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-04-08T22:00:00+00:00,BOS,Confirm,0,holding,False,full,True,0,1.8,5.64,5.64,strong,1.121,,1.511,0.305143,0.474,8,42.035,False,,,,,False,12,bullish,counter_trend,True,False,True,bearish,163.174,100.9,True,False,False,EXPANSION_DOWN,intact,broken,intact,swept,7.406,,PD,,True,1.0,PW,6.227,2.0,3.12,2.0,False,1.868,False,7.0,low,1,1,2025-04-22T11:00:00+00:00,1,2025-04-09T17:00:00+00:00,LONG,,aligned,-76.9,False,1,stale,Other,NY,False,False,never_filled,,,-0.3797,163.294,161.208,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7535,EURJPY,2025-04-22T14:00:00+00:00,2025-04-22T22:00:00+00:00,2025-04-22T23:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,162.321,162.8,162.82000000000002,162.073,162.059,0.52,0.55,162.073,0.52,wick,161.89,zone,tp1,162.073,0.497,0.52,0.55,124.25,True,,0.497,-0.0,1.0,,,,,,,1.494,1,1,1,183.0,134.0,127,discount,0.0,False,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2025-04-15T07:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,2,0.12,1.78,1.18,marginal,1.375,,0.886,0.333929,0.747,0,44.085,False,,,,,False,14,bullish,ambiguous,False,False,True,bearish,160.977,88.6,False,False,False,EXPANSION_DOWN,intact,broken,intact,broken,1.063,,PD,,False,3.0,PW,,,8.556,2.0,True,,,9.0,low,0,1,2025-04-22T13:00:00+00:00,2,2025-04-15T08:00:00+00:00,SHORT,,counter,20.3,False,0,stale,London,Other,True,False,OB only,,,0.5336,163.294,161.208,premium,mixed,0.871,0.532,0.695,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7536,EURJPY,2025-04-22T16:00:00+00:00,2025-04-22T22:00:00+00:00,2025-04-22T23:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,162.36,162.555,162.57500000000002,162.198,,0.83,,162.198,0.83,wick,,,tp1,162.198,0.753,0.83,0.0,188.25,True,,0.753,-0.0,1.0,,,,,,,0.949,1,1,-1,186.0,134.0,132,premium,0.0,False,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2025-04-15T04:00:00+00:00,CHoCH,CHoCH,0,holding,False,full,False,2,0.18,2.55,1.7,solid,0.773,,1.307,0.2265,0.274,2,46.299,False,,,,,False,16,bullish,ambiguous,False,False,True,bearish,160.977,91.2,False,False,False,EXPANSION_DOWN,intact,broken,intact,broken,1.395,,PD,,False,5.0,PW,,,12.786,2.0,True,,,11.0,low,0,1,2025-04-22T15:00:00+00:00,2,2025-04-15T08:00:00+00:00,SHORT,,aligned,55.2,False,0,stale,Asia,Other,False,False,Neither,,,0.5523,163.294,161.208,premium,both_premium,1.285,0.532,0.695,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7537,EURJPY,2025-04-23T08:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,160.416,160.054,160.034,161.378,161.478,2.66,2.93,161.641,3.38,zone,161.806,zone,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.252,0,-1,-1,,,250,discount,0.0,,6.7,4.0,1.67,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2025-04-08T22:00:00+00:00,BOS,Confirm,0,holding,False,full,True,0,1.8,5.64,5.64,strong,1.121,,1.511,0.305143,0.474,8,48.042,False,,,,,False,8,bullish,counter_trend,True,False,True,bearish,162.803,101.1,True,False,False,SWEPT_HIGH,swept,intact,intact,broken,1.838,,PD,,True,9.0,PD,,,3.12,2.0,False,1.868,False,9.0,high,0,1,2025-04-23T07:00:00+00:00,2,2025-04-09T17:00:00+00:00,LONG,,aligned,-76.9,False,1,stale,Other,London,False,False,never_filled,,,-0.3797,163.294,161.208,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7538,EURJPY,2025-04-23T17:00:00+00:00,2025-04-23T21:00:00+00:00,2025-04-23T22:00:00+00:00,NY,bullish,BOS BOS,proximal,161.99,161.731,161.71099999999998,162.126,,0.53,,162.126,0.53,wick,,,tp1,162.126,0.487,0.53,0.0,121.75,True,,0.487,-0.0,1.0,,,,,,,0.772,1,1,-1,6.0,5.0,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2025-04-23T15:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.15,0.81,0.81,marginal,0.661,,1.533,0.3615,0.243,0,58.807,False,,,,,False,17,bullish,with_trend,False,False,False,,162.357,46.8,False,False,False,SWEPT_HIGH,swept,intact,intact,broken,3.607,2.802,PW,PD,False,0.0,PD,,,,,,,,0.0,high,0,0,2025-04-23T16:00:00+00:00,1,2025-04-23T16:00:00+00:00,LONG,,counter,63.0,False,1,no_fvg,NY,Other,True,False,OB only,,,0.3749,163.294,161.208,discount,mixed,0.066,0.498,0.417,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7539,EURJPY,2025-04-25T04:00:00+00:00,2025-04-28T15:00:00+00:00,2025-04-28T20:00:00+00:00,Asia,bullish,BOS BOS,proximal,162.374,162.155,162.135,162.627,,1.16,,162.627,1.16,wick,,,sl,162.135,-1.0,-1.0,-1.0,-250.0,True,,0.711,-0.812,-1.406,False,False,0.321,,,,1.081,5,-1,-1,86.0,36.0,3,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-25T01:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.32,2.03,2.03,solid,0.9,,3.441,0.221143,0.799,0,53.031,False,,,,,False,4,bullish,with_trend,False,False,False,,162.729,40.8,False,True,False,SWEPT_HIGH,swept,intact,intact,broken,4.16,2.464,PW,PD,False,3.0,PD,,,2.464,3.0,False,1.384,False,10.0,high,0,1,2025-04-25T03:00:00+00:00,1,2025-04-25T03:00:00+00:00,LONG,,counter,77.2,False,3,no_fvg,Asia,NY,False,True,Fill only,,,0.559,163.294,161.208,premium,both_premium,0.913,0.351,0.809,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7540,EURJPY,2025-04-25T14:00:00+00:00,2025-04-27T21:00:00+00:00,2025-04-27T22:00:00+00:00,NY,bullish,BOS BOS,proximal,163.06,162.65,162.63,163.285,,0.55,,163.285,0.55,wick,,,tp1,163.285,0.523,0.55,0.0,130.75,True,,0.523,-0.0,1.0,,,,,,,1.431,1,1,-1,59.0,8.0,4,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2025-04-25T10:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,0.15,1.51,1.51,solid,1.298,,3.465,0.300429,0.554,1,50.225,False,,,,,False,14,bullish,with_trend,False,False,False,,163.285,19.2,False,True,False,EXPANSION_UP,broken,intact,intact,broken,0.779,4.097,PW,PD,True,13.0,PD,,,4.097,3.0,False,2.666,False,20.0,high,0,1,2025-04-25T13:00:00+00:00,1,2025-04-25T13:00:00+00:00,LONG,,counter,89.3,False,4,no_fvg,London,Other,False,False,Neither,,,0.8878,163.294,161.208,premium,both_premium,0.35,0.481,0.754,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
